PERIOD,SOURCE_CODE,SOURCE_NAME,DESTINATION_CODE,DESTINATION_NAME,FIRM,FIRM_TYPE,PAYMENT INSTRUMENT,SPEED ACTUAL,CC1 LCU AMOUNT,CC1 DENOMINATION AMOUNT,CC1 LCU CODE,CC1 LCU FEE,CC1 LCU FX RATE,CC1 FX MARGIN,CC1 TOTAL COST %,CC2 LCU AMOUNT,CC2 DENOMINATION AMOUNT,CC2 LCU CODE,CC2 LCU FEE,CC2 LCU FX RATE,CC2 FX MARGIN,CC2 TOTAL COST %,INTER LCU BANK FX,TRANSPARENT,NOTE1,NOTE2,PICK-UP METHOD,DATE,CORRIDOR
2012_1Q,KEN,Kenya,RWA,Rwanda,Equatorial Commercial Bank,Bank,Account to account,2 days,18000,200,KES,1500,0.01163,3,11.34,45000,500,KES,1500,0.01163,3,6.34,0.01199,yes,,,Bank Account,2012-02-07,KENRWA
2012_1Q,KEN,Kenya,RWA,Rwanda,Development Bank of Kenya,Bank,Account to account,2 days,18000,200,KES,2000,0.01196,0.25,11.36,45000,500,KES,2000,0.01196,0.25,4.69,0.01199,yes,,,Bank Account,2012-02-07,KENRWA
2012_1Q,KEN,Kenya,RWA,Rwanda,Kenya Commercial Bank (KCB),Bank,Account to account,2 days,18000,200,KES,2000,0.01177,1.83,12.95,45000,500,KES,2000,0.01177,1.83,6.28,0.01199,yes,,,Bank Account,2012-02-07,KENRWA
2012_1Q,KEN,Kenya,RWA,Rwanda,Fina Direct,Bank,Account to account,Same day,18000,200,KES,1500,0.01138,5.09,13.42,45000,500,KES,1500,0.01138,5.09,8.42,0.01199,yes,,,Bank Account,2012-02-07,KENRWA
2012_1Q,KEN,Kenya,UGA,Uganda,UBA Africash,Bank,Cash to cash,Same day,18000,200,KES,575,0.01196,0.25,3.44,45000,500,KES,925,0.01196,0.25,2.31,0.01199,yes,,,Cash,2012-02-07,KENUGA
2012_1Q,KEN,Kenya,UGA,Uganda,United Bank for Africa (UBA),Bank,Account to account,2 days,18000,200,KES,575,0.01196,0.25,3.44,45000,500,KES,925,0.01196,0.25,2.31,0.01199,yes,,,Bank Account,2012-02-07,KENUGA
2012_1Q,KEN,Kenya,UGA,Uganda,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,18000,200,KES,360,0.01163,3,5,45000,500,KES,900,0.01163,3,5,0.01199,yes,,,Cash,2012-02-07,KENUGA
2012_1Q,KEN,Kenya,UGA,Uganda,ABC Bank,Money Transfer Operator,Account to account,2 days,18000,200,KES,1500,0.01197,0.17,8.5,45000,500,KES,1500,0.01197,0.17,3.5,0.01199,yes,,,Bank Account,2012-02-07,KENUGA
2012_1Q,KEN,Kenya,UGA,Uganda,Posta Kenya,Post office,Cash to cash,3-5 days,18000,200,KES,1500,0.01184,1.25,9.58,45000,500,KES,2500,0.01184,1.25,6.81,0.01199,yes,,,Cash,2012-02-07,KENUGA
2012_1Q,KEN,Kenya,UGA,Uganda,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,18000,200,KES,1100,0.01156,3.59,9.7,45000,500,KES,2200,0.01156,3.59,8.48,0.01199,yes,,,Cash,2012-02-07,KENUGA
2012_1Q,KEN,Kenya,UGA,Uganda,Citibank,Bank,Account to account,2 days,18000,200,KES,1500,0.01177,1.83,10.17,45000,500,KES,1500,0.01177,1.83,5.17,0.01199,yes,,,Bank Account,2012-02-07,KENUGA
2012_1Q,KEN,Kenya,UGA,Uganda,Ecobank,Bank,Cash to cash,Same day,18000,200,KES,1213,0.01156,3.59,10.33,45000,500,KES,3000,0.01156,3.59,10.25,0.01199,yes,,,Cash,2012-02-07,KENUGA
2012_1Q,KEN,Kenya,UGA,Uganda,Equatorial Commercial Bank,Bank,Account to account,2 days,18000,200,KES,1500,0.01163,3,11.34,45000,500,KES,1500,0.01163,3,6.34,0.01199,yes,,,Bank Account,2012-02-07,KENUGA
2012_1Q,KEN,Kenya,UGA,Uganda,Development Bank of Kenya,Bank,Account to account,2 days,18000,200,KES,2000,0.01196,0.25,11.36,45000,500,KES,2000,0.01196,0.25,4.69,0.01199,yes,,,Bank Account,2012-02-07,KENUGA
2012_1Q,KEN,Kenya,UGA,Uganda,Kenya Commercial Bank (KCB),Bank,Account to account,2 days,18000,200,KES,2000,0.01177,1.83,12.95,45000,500,KES,2000,0.01177,1.83,6.28,0.01199,yes,,,Bank Account,2012-02-07,KENUGA
2012_1Q,KEN,Kenya,UGA,Uganda,Fina Direct,Bank,Account to account,Same day,18000,200,KES,1500,0.01138,5.09,13.42,45000,500,KES,1500,0.01138,5.09,8.42,0.01199,yes,,,Bank Account,2012-02-07,KENUGA
2012_1Q,TZA,Tanzania,KEN,Kenya,Kenya Commercial Bank (KCB),Bank,Account to account,Less than one hour,324500,200,TZS,0,0.00059,6.35,6.35,811000,500,TZS,0,0.00059,6.35,6.35,0.00063,yes,,,,2012-02-07,TZAKEN
2012_1Q,TZA,Tanzania,KEN,Kenya,UBA Africash,Bank,Cash to cash,Same day,324500,200,TZS,10859.87925,0.00061,3.17,6.52,811000,500,TZS,10856.5326,0.00061,3.17,4.51,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAKEN
2012_1Q,TZA,Tanzania,KEN,Kenya,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,324500,200,TZS,22000,0.00062,1.59,8.37,811000,500,TZS,40000,0.00062,1.59,6.52,0.00063,yes,,,,2012-02-07,TZAKEN
2012_1Q,TZA,Tanzania,KEN,Kenya,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,324500,200,TZS,18000,0.00061,3.17,8.72,811000,500,TZS,36000,0.00061,3.17,7.61,0.00063,yes,,,,2012-02-07,TZAKEN
2012_1Q,TZA,Tanzania,KEN,Kenya,Tanzania Postal Corporation,Post office,Cash to cash,Next day,324500,200,TZS,24000,0.0006,4.76,12.16,811000,500,TZS,48000,0.0006,4.76,10.68,0.00063,yes,,,,2012-02-07,TZAKEN
2012_1Q,TZA,Tanzania,KEN,Kenya,Kenya Commercial Bank (KCB),Bank,Account to account,2 days,324500,200,TZS,64900,0.00059,6.35,26.35,811000,500,TZS,64880,0.00059,6.35,14.35,0.00063,yes,,,,2012-02-07,TZAKEN
2012_1Q,TZA,Tanzania,KEN,Kenya,National Bank of Commerce Ltd (NBC),Bank,Account to account,2 days,324500,200,TZS,81125,0.0006,4.76,29.76,811000,500,TZS,81100,0.0006,4.76,14.76,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAKEN
2012_1Q,TZA,Tanzania,KEN,Kenya,Stanbic Bank,Bank,Account to account,Next day,324500,200,TZS,89237.5,0.00061,3.17,30.67,811000,500,TZS,89210,0.00061,3.17,14.17,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAKEN
2012_1Q,TZA,Tanzania,KEN,Kenya,Twiga Bancorp,Bank,Account to account,Next day,324500,200,TZS,97350,0.00062,1.59,31.59,811000,500,TZS,97320,0.00062,1.59,13.59,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAKEN
2012_1Q,TZA,Tanzania,KEN,Kenya,Exim Bank Tanzania Ltd,Bank,Account to account,2 days,324500,200,TZS,97350,0.00061,3.17,33.17,811000,500,TZS,97320,0.00061,3.17,15.17,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAKEN
2012_1Q,TZA,Tanzania,KEN,Kenya,Standard Chartered Bank,Bank,Account to account,2 days,324500,200,TZS,146025,0.00061,3.17,48.17,811000,500,TZS,145980,0.00061,3.17,21.17,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAKEN
2012_1Q,TZA,Tanzania,RWA,Rwanda,Kenya Commercial Bank (KCB),Bank,Account to account,Same day,324500,200,TZS,0,0.00059,6.35,6.35,811000,500,TZS,0,0.00059,6.35,6.35,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZARWA
2012_1Q,TZA,Tanzania,RWA,Rwanda,UBA Africash,Bank,Cash to cash,Same day,324500,200,TZS,10859.87925,0.00061,3.17,6.52,811000,500,TZS,10856.5326,0.00061,3.17,4.51,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZARWA
2012_1Q,TZA,Tanzania,RWA,Rwanda,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,324500,200,TZS,21999.4775,0.00062,1.59,8.37,811000,500,TZS,40000,0.00062,1.59,6.52,0.00063,yes,,,,2012-02-07,TZARWA
2012_1Q,TZA,Tanzania,RWA,Rwanda,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,324500,200,TZS,17998.3925,0.00061,3.17,8.72,811000,500,TZS,36000,0.00061,3.17,7.61,0.00063,yes,,,,2012-02-07,TZARWA
2012_1Q,TZA,Tanzania,RWA,Rwanda,Tanzania Postal Corporation,Post office,Cash to cash,Next day,324500,200,TZS,23998.3975,0.0006,4.76,12.16,811000,500,TZS,48000,0.0006,4.76,10.68,0.00063,yes,,,,2012-02-07,TZARWA
2012_1Q,TZA,Tanzania,RWA,Rwanda,Barclays,Bank,Account to account,Next day,324500,200,TZS,56787.5,0.000616523,2.14,19.64,811000,500,TZS,56770,0.000616523,2.14,9.14,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZARWA
2012_1Q,TZA,Tanzania,RWA,Rwanda,Kenya Commercial Bank (KCB),Bank,Account to account,2 days,324500,200,TZS,64900,0.00059,6.35,26.35,811000,500,TZS,64880,0.00059,6.35,14.35,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZARWA
2012_1Q,TZA,Tanzania,RWA,Rwanda,NMB (National Microfinance Bank),Non-Bank FI,Account to account,3-5 days,324500,200,TZS,81125,0.000615764,2.26,27.26,811000,500,TZS,81100,0.000615764,2.26,12.26,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZARWA
2012_1Q,TZA,Tanzania,RWA,Rwanda,Cooperative Rural Development Bank (CRDB),Bank,Account to account,2 days,324500,200,TZS,81125,0.000613497,2.62,27.62,811000,500,TZS,81100,0.000613497,2.62,12.62,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZARWA
2012_1Q,TZA,Tanzania,RWA,Rwanda,NBC (National Bank of Commerce Ltd),Bank,Account to account,3-5 days,324500,200,TZS,81125,0.0006,4.76,29.76,811000,500,TZS,81100,0.0006,4.76,14.76,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZARWA
2012_1Q,TZA,Tanzania,RWA,Rwanda,Stanbic Bank,Bank,Account to account,2 days,324500,200,TZS,89237.5,0.00061,3.17,30.67,811000,500,TZS,89210,0.00061,3.17,14.17,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZARWA
2012_1Q,TZA,Tanzania,RWA,Rwanda,Twiga Bancorp,Bank,Account to account,Next day,324500,200,TZS,97350,0.00062,1.59,31.59,811000,500,TZS,97320,0.00062,1.59,13.59,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZARWA
2012_1Q,TZA,Tanzania,RWA,Rwanda,Exim Bank Tanzania Ltd,Bank,Account to account,2 days,324500,200,TZS,97350,0.00061,3.17,33.17,811000,500,TZS,97320,0.00061,3.17,15.17,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZARWA
2012_1Q,TZA,Tanzania,RWA,Rwanda,Standard Chartered Bank,Bank,Account to account,2 days,324500,200,TZS,146025,0.00061,3.17,48.17,811000,500,TZS,145980,0.00061,3.17,21.17,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZARWA
2012_1Q,TZA,Tanzania,UGA,Uganda,Kenya Commercial Bank (KCB),Bank,Account to account,Same day,324500,200,TZS,0,0.00059,6.35,6.35,811000,500,TZS,0,0.00059,6.35,6.35,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAUGA
2012_1Q,TZA,Tanzania,UGA,Uganda,UBA Africash,Bank,Cash to cash,Same day,324500,200,TZS,10859.87925,0.00061,3.17,6.52,811000,500,TZS,10856.5326,0.00061,3.17,4.51,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAUGA
2012_1Q,TZA,Tanzania,UGA,Uganda,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,324500,200,TZS,21999.4775,0.00062,1.59,8.37,811000,500,TZS,40000,0.00062,1.59,6.52,0.00063,yes,,,,2012-02-07,TZAUGA
2012_1Q,TZA,Tanzania,UGA,Uganda,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,324500,200,TZS,17998.3925,0.00061,3.17,8.72,811000,500,TZS,36000,0.00061,3.17,7.61,0.00063,yes,,,,2012-02-07,TZAUGA
2012_1Q,TZA,Tanzania,UGA,Uganda,Tanzania Postal Corporation,Post office,Cash to cash,Less than one hour,324500,200,TZS,23998.3975,0.0006,4.76,12.16,811000,500,TZS,48000,0.0006,4.76,10.68,0.00063,yes,,,,2012-02-07,TZAUGA
2012_1Q,TZA,Tanzania,UGA,Uganda,Barclays,Bank,Account to account,Next day,324500,200,TZS,56787.5,0.000616523,2.14,19.64,811000,500,TZS,56770,0.000616523,2.14,9.14,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAUGA
2012_1Q,TZA,Tanzania,UGA,Uganda,Kenya Commercial Bank (KCB),Bank,Account to account,2 days,324500,200,TZS,64900,0.00059,6.35,26.35,811000,500,TZS,64880,0.00059,6.35,14.35,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAUGA
2012_1Q,TZA,Tanzania,UGA,Uganda,NMB (National Microfinance Bank),Non-Bank FI,Account to account,3-5 days,324500,200,TZS,81125,0.000615764,2.26,27.26,811000,500,TZS,81100,0.000615764,2.26,12.26,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAUGA
2012_1Q,TZA,Tanzania,UGA,Uganda,Cooperative Rural Development Bank (CRDB),Bank,Account to account,2 days,324500,200,TZS,81125,0.000613497,2.62,27.62,811000,500,TZS,81100,0.000613497,2.62,12.62,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAUGA
2012_1Q,TZA,Tanzania,UGA,Uganda,NBC (National Bank of Commerce Ltd),Bank,Account to account,3-5 days,324500,200,TZS,81125,0.0006,4.76,29.76,811000,500,TZS,81100,0.0006,4.76,14.76,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAUGA
2012_1Q,TZA,Tanzania,UGA,Uganda,Stanbic Bank,Bank,Account to account,2 days,324500,200,TZS,89237.5,0.00061,3.17,30.67,811000,500,TZS,89210,0.00061,3.17,14.17,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAUGA
2012_1Q,TZA,Tanzania,UGA,Uganda,Twiga Bancorp,Bank,Account to account,Next day,324500,200,TZS,97350,0.00062,1.59,31.59,811000,500,TZS,97320,0.00062,1.59,13.59,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAUGA
2012_1Q,TZA,Tanzania,UGA,Uganda,Exim Bank Tanzania Ltd,Bank,Account to account,2 days,324500,200,TZS,97350,0.00061,3.17,33.17,811000,500,TZS,97320,0.00061,3.17,15.17,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAUGA
2012_1Q,TZA,Tanzania,UGA,Uganda,Standard Chartered Bank,Bank,Account to account,2 days,324500,200,TZS,146025,0.00061,3.17,48.17,811000,500,TZS,145980,0.00061,3.17,21.17,0.00063,yes,This RSP's fees are quoted only in USD. ,,,2012-02-07,TZAUGA
2012_3Q,KEN,Kenya,RWA,Rwanda,United Bank for Africa (UBA),Bank,Account to account,2 days,18000,200,KES,520,0.011494253,2.76,5.65,45000,500,KES,520,0.011494253,2.76,3.91,0.01182,yes,,,Bank Account,2012-09-04,KENRWA
2012_3Q,KEN,Kenya,RWA,Rwanda,Ecobank,Bank,Cash to cash,Same day,18000,200,KES,1213,0.011560694,2.2,8.94,45000,500,KES,3000,0.011560694,2.2,8.86,0.01182,yes,,,Cash,2012-09-04,KENRWA
2012_3Q,KEN,Kenya,RWA,Rwanda,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,18000,200,KES,950,0.011379153,3.73,9.01,45000,500,KES,1900,0.011379153,3.73,7.95,0.01182,yes,,,Cash,2012-09-04,KENRWA
2012_3Q,KEN,Kenya,RWA,Rwanda,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,18000,200,KES,1000,0.011363636,3.86,9.42,45000,500,KES,2000,0.011363636,3.86,8.31,0.01182,yes,,,Cash,2012-09-04,KENRWA
2012_3Q,KEN,Kenya,RWA,Rwanda,Equatorial Commercial Bank,Bank,Account to account,2 days,18000,200,KES,1500,0.011627907,1.63,9.96,45000,500,KES,1500,0.011627907,1.63,4.96,0.01182,yes,,,Bank Account,2012-09-04,KENRWA
2012_3Q,KEN,Kenya,RWA,Rwanda,ABC Bank,Money Transfer Operator,Account to account,2 days,18000,200,KES,1500,0.011389522,3.64,11.98,45000,500,KES,1500,0.011389522,3.64,6.98,0.01182,yes,,,Bank Account,2012-09-04,KENRWA
2012_3Q,KEN,Kenya,RWA,Rwanda,Development Bank of Kenya,Bank,Account to account,2 days,18000,200,KES,2000,0.011695906,1.05,12.16,45000,500,KES,2000,0.011695906,1.05,5.5,0.01182,yes,,,Bank Account,2012-09-04,KENRWA
2012_3Q,KEN,Kenya,RWA,Rwanda,Fina Direct,Bank,Account to account,Same day,18000,200,KES,1500,0.011363636,3.86,12.2,45000,500,KES,1500,0.011363636,3.86,7.2,0.01182,yes,,,Bank Account,2012-09-04,KENRWA
2012_3Q,KEN,Kenya,RWA,Rwanda,Citibank,Bank,Account to account,2 days,18000,200,KES,1500,0.011299435,4.41,12.74,45000,500,KES,1500,0.011299435,4.41,7.74,0.01182,yes,,,Bank Account,2012-09-04,KENRWA
2012_3Q,KEN,Kenya,RWA,Rwanda,Kenya Commercial Bank (KCB),Bank,Account to account,2 days,18000,200,KES,2000,0.011574074,2.08,13.19,45000,500,KES,2000,0.011574074,2.08,6.53,0.01182,yes,,,Bank Account,2012-09-04,KENRWA
2012_3Q,KEN,Kenya,UGA,Uganda,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,18000,200,KES,315,0.011312217,4.3,6.05,45000,500,KES,787.5,0.011312217,4.3,6.05,0.01182,yes,,,Cash,2012-09-04,KENUGA
2012_3Q,KEN,Kenya,UGA,Uganda,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,18000,200,KES,360,0.011337868,4.08,6.08,45000,500,KES,900,0.011337868,4.08,6.08,0.01182,yes,,,Cash,2012-09-04,KENUGA
2012_3Q,KEN,Kenya,UGA,Uganda,UBA Africash,Bank,Cash to cash,Same day,18000,200,KES,575,0.011415525,3.42,6.62,45000,500,KES,925,0.011415525,3.42,5.48,0.01182,yes,,,Cash,2012-09-04,KENUGA
2012_3Q,KEN,Kenya,UGA,Uganda,United Bank for Africa (UBA),Bank,Account to account,2 days,18000,200,KES,575,0.011415525,3.42,6.62,45000,500,KES,925,0.011415525,3.42,5.48,0.01182,yes,,,Bank Account,2012-09-04,KENUGA
2012_3Q,KEN,Kenya,UGA,Uganda,Posta Kenya,Post office,Cash to cash,3-5 days,18000,200,KES,1500,0.011764706,0.47,8.8,45000,500,KES,2500,0.011764706,0.47,6.03,0.01182,yes,,,Cash,2012-09-04,KENUGA
2012_3Q,KEN,Kenya,UGA,Uganda,Ecobank,Bank,Cash to cash,Same day,18000,200,KES,1213,0.011560694,2.2,8.94,45000,500,KES,3000,0.011560694,2.2,8.86,0.01182,yes,,,Cash,2012-09-04,KENUGA
2012_3Q,KEN,Kenya,UGA,Uganda,Equatorial Commercial Bank,Bank,Account to account,2 days,18000,200,KES,1500,0.011627907,1.63,9.96,45000,500,KES,1500,0.011627907,1.63,4.96,0.01182,yes,,,Bank Account,2012-09-04,KENUGA
2012_3Q,KEN,Kenya,UGA,Uganda,ABC Bank,Money Transfer Operator,Account to account,2 days,18000,200,KES,1500,0.011389522,3.64,11.98,45000,500,KES,1500,0.011389522,3.64,6.98,0.01182,yes,,,Bank Account,2012-09-04,KENUGA
2012_3Q,KEN,Kenya,UGA,Uganda,Development Bank of Kenya,Bank,Account to account,2 days,18000,200,KES,2000,0.011695906,1.05,12.16,45000,500,KES,2000,0.011695906,1.05,5.5,0.01182,yes,,,Bank Account,2012-09-04,KENUGA
2012_3Q,KEN,Kenya,UGA,Uganda,Fina Direct,Bank,Account to account,Same day,18000,200,KES,1500,0.011363636,3.86,12.2,45000,500,KES,1500,0.011363636,3.86,7.2,0.01182,yes,,,Own/partner Bank Account,2012-09-04,KENUGA
2012_3Q,KEN,Kenya,UGA,Uganda,Citibank,Bank,Account to account,2 days,18000,200,KES,1500,0.011299435,4.41,12.74,45000,500,KES,1500,0.011299435,4.41,7.74,0.01182,yes,,,Bank Account,2012-09-04,KENUGA
2012_3Q,KEN,Kenya,UGA,Uganda,Kenya Commercial Bank (KCB),Bank,Account to account,2 days,18000,200,KES,2000,0.011574074,2.08,13.19,45000,500,KES,2000,0.011574074,2.08,6.53,0.01182,yes,,,Bank Account,2012-09-04,KENUGA
2012_3Q,TZA,Tanzania,KEN,Kenya,Kenya Commercial Bank (KCB),Bank,Account to account (other bank),2 days,324500,200,TZS,0,0.000623053,1.68,1.68,811000,500,TZS,0,0.000623053,1.68,1.68,0.00063,yes,Service for members,,,2012-09-04,TZAKEN
2012_3Q,TZA,Tanzania,KEN,Kenya,UBA Africash,Bank,Cash to cash,Same day,324500,200,TZS,10860,0.000623053,1.68,5.03,811000,500,TZS,18165,0.000623053,1.68,3.92,0.00063,yes,,,,2012-09-04,TZAKEN
2012_3Q,TZA,Tanzania,KEN,Kenya,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,324500,200,TZS,18000,0.000625782,1.25,6.8,811000,500,TZS,36000,0.000625782,1.25,5.69,0.00063,yes,,,,2012-09-04,TZAKEN
2012_3Q,TZA,Tanzania,KEN,Kenya,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,324500,200,TZS,22000,0.000625782,1.25,8.03,811000,500,TZS,40000,0.000625782,1.25,6.18,0.00063,yes,,,,2012-09-04,TZAKEN
2012_3Q,TZA,Tanzania,KEN,Kenya,Tanzania Postal Corporation,Post office,Cash to cash,Next day,324500,200,TZS,24000,0.000626959,1.07,8.46,811000,500,TZS,48000,0.000626959,1.07,6.98,0.00063,yes,,,,2012-09-04,TZAKEN
2012_3Q,TZA,Tanzania,KEN,Kenya,Kenya Commercial Bank (KCB),Bank,Account to account (same bank),Less than one hour,324500,200,TZS,64900,0.000626959,1.07,21.07,811000,500,TZS,64880,0.000626959,1.07,9.07,0.00063,yes,This firm's fees are quoted only in USD. ,,,2012-09-04,TZAKEN
2012_3Q,TZA,Tanzania,KEN,Kenya,National Bank of Commerce Ltd (NBC),Bank,Account to account,2 days,324500,200,TZS,81125,0.00062461,1.44,26.44,811000,500,TZS,81100,0.00062461,1.44,11.44,0.00063,yes,This firm's fees are quoted only in USD. ,,,2012-09-04,TZAKEN
2012_3Q,TZA,Tanzania,KEN,Kenya,Stanbic Bank,Bank,Account to account,Next day,324500,200,TZS,89237.5,0.00062422,1.5,29,811000,500,TZS,89210,0.00062422,1.5,12.5,0.00063,yes,This firm's fees are quoted only in USD. ,,,2012-09-04,TZAKEN
2012_3Q,TZA,Tanzania,KEN,Kenya,Twiga Bancorp,Bank,Account to account,Next day,324500,200,TZS,97350,0.000626174,1.19,31.19,811000,500,TZS,97320,0.000626174,1.19,13.19,0.00063,yes,This firm's fees are quoted only in USD. ,,,2012-09-04,TZAKEN
2012_3Q,TZA,Tanzania,KEN,Kenya,Exim Bank Tanzania Ltd,Bank,Account to account,2 days,324500,200,TZS,97350,0.000623441,1.62,31.62,811000,500,TZS,97320,0.000623441,1.62,13.62,0.00063,yes,This firm's fees are quoted only in USD. ,,,2012-09-04,TZAKEN
2012_3Q,TZA,Tanzania,KEN,Kenya,Standard Chartered Bank,Bank,Account to account,2 days,324500,200,TZS,146025,0.000623441,1.62,46.62,811000,500,TZS,145980,0.000623441,1.62,19.62,0.00063,yes,This firm's fees are quoted only in USD. ,,,2012-09-04,TZAKEN
2012_3Q,TZA,Tanzania,RWA,Rwanda,Kenya Commercial Bank (KCB),Bank,Account to account,Same day,324500,200,TZS,0,0.000621118,2.24,2.24,811000,500,TZS,0,0.000621118,2.24,2.24,0.00064,yes,Service for members,,,2012-09-06,TZARWA
2012_3Q,TZA,Tanzania,RWA,Rwanda,UBA Africash,Bank,Cash to cash,Same day,324500,200,TZS,10860,0.00062383,1.81,5.16,811000,500,TZS,10856.53,0.00062383,1.81,3.15,0.00064,yes,,,,2012-09-06,TZARWA
2012_3Q,TZA,Tanzania,RWA,Rwanda,Western Union,Money Transfer Operator,Cash to cash,Less than one hour,324500,200,TZS,18000,0.00062461,1.69,7.23,811000,500,TZS,36000,0.00062461,1.69,6.13,0.00064,yes,,,,2012-09-06,TZARWA
2012_3Q,TZA,Tanzania,RWA,Rwanda,MoneyGram,Money Transfer Operator,Cash to cash,Less than one hour,324500,200,TZS,22000,0.000623053,1.93,8.71,811000,500,TZS,40000,0.000623053,1.93,6.86,0.00064,yes,,,,2012-09-06,TZARWA
2012_3Q,TZA,Tanzania,RWA,Rwanda,Tanzania Postal Corporation,Post office,Cash to cash,Next day,324500,200,TZS,24000,0.00062383,1.81,9.21,811000,500,TZS,48000,0.00062383,1.81,7.73,0.00064,yes,,,,2012-09-06,TZARWA
2012_3Q,TZA,Tanzania,RWA,Rwanda,Barclays,Bank,Account to account,Next day,324500,200,TZS,56787.5,0.000621118,2.24,19.74,811000,500,TZS,56770,0.000621118,2.24,9.24,0.00064,yes,This firm's fees are quoted only in USD. ,,,2012-09-06,TZARWA
2012_3Q,TZA,Tanzania,RWA,Rwanda,Kenya Commercial Bank (KCB),Bank,Account to account,2 days,324500,200,TZS,64900,0.000626959,1.32,21.32,811000,500,TZS,64880,0.000626959,1.32,9.32,0.00064,yes,This firm's fees are quoted only in USD. ,,,2012-09-06,TZARWA
2012_3Q,TZA,Tanzania,RWA,Rwanda,NMB (National Microfinance Bank),Non-Bank FI,Account to account,3-5 days,324500,200,TZS,81125,0.00062422,1.75,26.75,811000,500,TZS,81100,0.00062422,1.75,11.75,0.00064,yes,This firm's fees are quoted only in USD. ,,,2012-09-06,TZARWA
2012_3Q,TZA,Tanzania,RWA,Rwanda,NBC (National Bank of Commerce Ltd),Bank,Account to account,3-5 days,324500,200,TZS,81125,0.000623441,1.87,26.87,811000,500,TZS,81100,0.000623441,1.87,11.87,0.00064,yes,This firm's fees are quoted only in USD. ,,,2012-09-06,TZARWA
2012_3Q,TZA,Tanzania,RWA,Rwanda,Cooperative Rural Development Bank (CRDB),Bank,Account to account,2 days,324500,200,TZS,81125,0.000619195,2.54,27.54,811000,500,TZS,81100,0.000619195,2.54,12.54,0.00064,yes,This firm's fees are quoted only in USD. ,,,2012-09-06,TZARWA
2012_3Q,TZA,Tanzania,RWA,Rwanda,Stanbic Bank,Bank,Account to account,2 days,324500,200,TZS,89237.5,0.000625,1.62,29.12,811000,500,TZS,89210,0.000625,1.62,12.62,0.00064,yes,This firm's fees are quoted only in USD. ,,,2012-09-06,TZARWA
2012_3Q,TZA,Tanzania,RWA,Rwanda,Twiga Bancorp,Bank,Account to account,Next day,324500,200,TZS,97350,0.000623053,1.93,31.93,811000,500,TZS,97320,0.000623053,1.93,13.93,0.00064,yes,This RSP's fees are quoted only in USD. ,,,2012-09-06,TZARWA
